,rat,sess,sh,burst_type,N_bursts,mv_amp_adjburst_r,mv_amp_adjburst_p,ms_period_adjburst_r,ms_period_adjburst_p,time_rdsym_adjburst_r,time_rdsym_adjburst_p,time_ptsym_adjburst_r,time_ptsym_adjburst_p,speed_adjburst_r,speed_adjburst_p,mv_amp_first_coef,mv_amp_first_p,ms_period_first_coef,ms_period_first_p,time_rdsym_first_coef,time_rdsym_first_p,time_ptsym_first_coef,time_ptsym_first_p,glm_first_r2,mv_amp_first_speed_coef,mv_amp_first_speed_p,ms_period_first_speed_coef,ms_period_first_speed_p,time_rdsym_first_speed_coef,time_rdsym_first_speed_p,time_ptsym_first_speed_coef,time_ptsym_first_speed_p,speed_first_speed_coef,speed_first_speed_p,glm_first_speed_r2
538,i01,i01_maze15_MS.002,9,2,491,0.2538549400342661,0.00966932723059876,0.13618815932023404,0.17015971004887884,0.15777797302640248,0.11144848329698119,-0.0018780477090014499,0.9849787136062884,,,-0.4011589226867763,0.7491508586184585,-0.4263260136257009,0.7303593751677631,-0.5363565405597335,0.6549552407984847,-0.773177798572472,0.5158868839866706,0.007524907645454215,,,,,,,,,,,
539,i01,i01_maze15_MS.002,9,3,48,0.26321353065539116,0.08812658519466271,0.14982065330671723,0.33760059898969386,0.3409845967985503,0.02524516690592885,-0.17351253397765024,0.26582167793538497,,,0.04116004475141446,0.573786147942238,-0.13413279456141197,0.06960780662585962,-0.1406411085413155,0.058417794211072835,0.013984018574795823,0.8494129888420121,0.19374103086381722,,,,,,,,,,,
540,pin01,11-04_22-31-40,2,0,936,0.2189552263620796,0.00498384224023943,0.3408637942800165,8.489847993612114e-06,0.29663158594776134,0.0001206038124344848,0.11116653088821278,0.15773237964593817,,,-0.010045879152569416,0.9869328781132288,-0.03539707992082686,0.9540346684538871,-0.09226645190622912,0.8778422895465701,0.45816806610994854,0.44578406322138986,0.00455986896452143,,,,,,,,,,,
541,pin01,11-04_22-31-40,2,1,654,0.16517140086382692,0.0035403739308272025,0.1838521208805249,0.00114702665159623,0.041381720262269855,0.4678583678431639,0.013683670972374258,0.81035828758597,,,0.23457424150764197,0.07068128125489945,-0.1351375104157001,0.3028302275398066,0.18298333380742857,0.16027126796663627,-0.03692244808708371,0.7754598294152683,0.01750393424519392,,,,,,,,,,,
542,pin01,11-04_22-31-40,2,2,768,0.2712748011014247,0.01369363977535221,0.3053003918334938,0.005285602385777521,0.31150074552954365,0.004389862341500186,0.05614871409758274,0.6163442857485713,,,-1.005851870556042,0.5896111904042036,-1.1578548038010656,0.5580171139231003,-0.8446614449286118,0.6607029549273709,1.918033030231987,0.2785272467561549,0.044325803182378554,,,,,,,,,,,
543,pin01,11-04_22-31-40,2,3,260,0.21989160751944486,0.0013419495755854476,0.3663367587564953,4.5430114501673236e-08,0.0253151189045427,0.715320615865164,0.03348504825182301,0.6294625264304987,,,0.11096388087772027,0.16776483961987854,-0.04464804455963963,0.5784832390022224,0.20193338273018546,0.01150712125628215,0.07855199079579231,0.3185601061618626,0.03666818956334417,,,,,,,,,,,
544,pin01,11-04_22-31-40,3,0,906,0.057464918334483556,0.4690256574611241,0.2697547057111378,0.0005391507305668823,0.3468110190936278,6.577180562781604e-06,0.09001322751322753,0.25614610561129436,,,-0.07957027026216844,0.8493800434266136,-0.3912321568945915,0.3494291660093122,-0.2837281512646319,0.49649388888828216,0.11974051971810452,0.7746882863044435,0.012033799224964503,,,,,,,,,,,
545,pin01,11-04_22-31-40,3,1,669,0.15225425492296413,0.006783221429182481,0.26541528480312526,1.7714262706417317e-06,0.07966006688090056,0.15840756747706558,0.05188913588494336,0.3586722215418393,,,0.11465493801690976,0.32884911748511747,-0.012058350891696133,0.9191572732656615,0.10689255623004637,0.3676847770759979,0.04711066334974381,0.6886308057986221,0.005815094484669214,,,,,,,,,,,
546,pin01,11-04_22-31-40,3,2,726,0.28594547107871093,0.005724871214286352,0.4547374099468436,5.270619051475082e-06,0.4064084583018664,5.825474101765105e-05,0.08094570226407533,0.4430527982101622,,,-2.923884109137677,0.23892971426976217,-0.38334936709926964,0.878124238188328,0.1922149656814699,0.9341627242109624,0.7061018482925712,0.7610011926642356,0.023473317918835,,,,,,,,,,,
547,pin01,11-04_22-31-40,3,3,270,0.14012361567262782,0.04455450563751938,0.31538310264925223,3.884948097413149e-06,0.2105440530977703,0.00238461701086069,0.058063674769293076,0.4071048831715295,,,-0.049483739615692135,0.6179494345809988,0.03914079140540973,0.6928256073386991,0.06724273848198711,0.48887096790551987,-0.0004382438582197015,0.9964146623086175,0.004793911302598208,,,,,,,,,,,
548,pin01,11-05_0-06-51,2,0,336,-0.07994505494505494,0.5300291275684015,0.08502844584400761,0.5041130487339149,-0.011858974358974357,0.925899443206368,0.004807692307692307,0.9699239300712201,,,0.3108153576152082,0.7878799229859778,-0.027935935009880536,0.9807441472061874,2.474627889777512,0.032391795638696604,2.802729418021553,0.015706864005458933,0.17490539351756762,,,,,,,,,,,
549,pin01,11-05_0-06-51,2,1,214,-0.18280436141398707,0.04566959473357337,0.3247075942177409,0.00029652477152895823,0.03538440169456212,0.701215832933972,-0.08754080144454474,0.34173086954463694,,,0.18222300359050853,0.2627647867575351,0.13801947117048952,0.39963201135170945,0.08813555319978067,0.5908177686046998,0.14040636358352732,0.38921293783269106,0.02029837331491735,,,,,,,,,,,
550,pin01,11-05_0-06-51,2,2,264,-0.17170868347338936,0.32398578360554764,-0.26022408963585436,0.13110913041566094,-0.15294117647058825,0.38041695179822477,-0.04397759103641457,0.8019321429849491,,,3.9570843584494497,0.10738893545228081,1.4234964351690267,0.5683632134620878,2.0872486837548614,0.3827419198702686,-0.16589117464401282,0.9452255314516508,0.12574225618394508,,,,,,,,,,,
551,pin01,11-05_0-06-51,2,3,86,-0.06441056748343844,0.6045701422930627,0.3022970386378585,0.012907507135133075,-0.0551919546651768,0.6573301817440123,-0.07594381035996489,0.5413243097064169,,,-0.07860609520594353,0.5037882947393281,0.12610326422516865,0.29070832083689413,-0.12078664018703594,0.3119134329743525,-0.13781264052513414,0.2413692135870058,0.05800713284568315,,,,,,,,,,,
552,pin01,11-05_0-06-51,3,0,327,0.04563780035478149,0.7455634582068251,0.031124012256087727,0.8249080841362981,-0.025560393484921787,0.8558378629179414,-0.0968392194807289,0.49031168273605896,,,0.6988520512935712,0.6222801032531733,0.5013978544379819,0.7279955948215466,-1.1963808551586481,0.4244711342654971,1.350720073440437,0.32291111711919807,0.041855929970557426,,,,,,,,,,,
553,pin01,11-05_0-06-51,3,1,234,-0.19504461942257217,0.028624794294332335,0.42456495067555183,7.244359836087815e-07,0.04165579302587177,0.6432739297941765,0.012589426321709788,0.8887286404487617,,,-0.10933632682986814,0.49709229414015854,0.08243918029533522,0.6088069841477515,-0.10280994485994539,0.52907930728251,-0.10032875059784403,0.5269627252354437,0.009975100894671352,,,,,,,,,,,
554,pin01,11-05_0-06-51,3,2,249,0.041739130434782605,0.8464521133997218,-0.007826086956521738,0.9710483085120961,-0.08173913043478259,0.7041697144360882,-0.00608695652173913,0.9774802016477158,,,3.190199849427228,0.386989463253008,0.10360370162811727,0.9804499157511564,0.17252861115428675,0.9682813938214504,-0.7530073128361244,0.8436032198880802,0.043602893203497084,,,,,,,,,,,
